unique_content_id,representative_path,duplicate_copy_count,file_classification,semantically_examined,product_relevant_evidence_found,claim_ids_derived,decision_ids_derived,discovery_problem_findings,changed_canonical_conclusion,final_disposition,disposition_reason
3f9e2e31514f0376340910e3216914fe128ec8e78752f0d8bc4a10078daedb48,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/05-implementation.md,0,IMPLEMENTATION,YES,NO,,,"Categories observed: USERS_JOBS, PROGRAMME_OFFERING, TRUST_PROVENANCE, ADMISSIONS, FUNDING, EXAMINATIONS, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,IMPLEMENTATION_ONLY,"Implementation detail; examined for reversals/blockers and model drift, not used as standalone product discovery."
3a6066c6092f69cb9746a4705c9487f8cd8324d17e88ccb5398e586b63f0f876,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/06-data-acquisition.md,0,DATA ACQUISITION/TRUST,YES,YES,C027 | C028 | C029,D012 | D013,"C027: External acquisition should use immutable raw captures, extraction/normalization/reconciliation, human review and approved import artifacts separated from canonical production. || C028: External acquisition environment must not hold production PostgreSQL/Redis/Typesense credentials. || C029: MISSING does not mean DELETE; absence in a source requires review and must not silently delete/unpublish canonical facts.",YES,TECHNICAL_CONSTRAINT,Contains technical pipeline plus durable trust/provenance rules; those product/business implications were extracted separately.
11a47f1168024ecfc281ce6efe6ffc1980115071b25391ae64d05aa6b5689f97,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/MANIFEST.md,0,META/ORIENTATION,YES,NO,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, RECOGNITION_ACCREDITATION",NO,METADATA_ONLY,Examined for authority/chronology/coverage; no independent product claim unless linked in ledgers.
61d4f6212b8e1d5221e074a76acb5a7854da9fd7757fb6b7cfa90ab88f373595,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/00-ORIENTATION/AUTHORITY-HIERARCHY.md,0,META/ORIENTATION,YES,NO,,,"Categories observed: USERS_JOBS, PROGRAMME_OFFERING, TRUST_PROVENANCE, SEARCH_DISCOVERY_SEO",NO,METADATA_ONLY,Examined for authority/chronology/coverage; no independent product claim unless linked in ledgers.
5de4bd505d046ac30d4344cf9d99b8249c1f0debd8047e3d4659526bf0a4a21e,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/00-documentation-audit-report.md,7,HISTORICAL/MIXED,YES,YES,,,"Categories observed: PRODUCT_IDENTITY, USERS_JOBS, TRUST_PROVENANCE, SEARCH_DISCOVERY_SEO, INTERNATIONAL, ENGAGEMENT",NO,HISTORICAL_EVIDENCE,Historical evidence examined; authority determined claim-by-claim.
d3945637546b8b69a4e11e8623719ff34c8314dce3f9cc9605603d3aa675eae3,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/00-reconciliation-proposal.md,7,HISTORICAL/MIXED,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,HISTORICAL_EVIDENCE,Historical evidence examined; authority determined claim-by-claim.
70a5bd289c8b2945350cc3dfe27a6f727db770e84a5f60740f529db457c5fde4,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/01-business-overview.md,8,BUSINESS/PRODUCT DISCOVERY,YES,YES,C001 | C056 | C061 | C062 | C064 | C071 | C073 | C074,,"C001: StudyNexus is a comprehensive education knowledge platform for Nigeria that aggregates, verifies, organizes and makes education information searchable, comparable and trustworthy. || C056: Accessibility is both a foundational problem dimension and a detailed product-experience requirement. || C061: Career pathways are an original need for secondary students but later focused discovery provides no substantive dedicated capability model.",YES,PRODUCT_EVIDENCE,Primary historical product/business discovery evidence.
a64bc423478e4c75cc5459bd69f0961c61f6c9d0155a163db003f1e9178b20bc,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/02-glossary.md,7,HISTORICAL/MIXED,YES,YES,,,"Categories observed: PRODUCT_IDENTITY, USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, EXAMINATIONS, SEARCH_DISCOVERY_SEO, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,HISTORICAL_EVIDENCE,Historical evidence examined; authority determined claim-by-claim.
2cea05b2ef3eca41cd7ea37c6b5f9a3246d462eab178a2a4b385ea30335ee620,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/03-approved-decisions.md,8,BUSINESS/PRODUCT DISCOVERY,YES,YES,C002 | C003 | C005 | C006 | C007 | C008 | C009 | C010 | C011 | C012 | C013 | C014 | C026 | C031 | C063 | C069,D001,"C002: Long-term vision is education infrastructure for Africa. || C003: Primary users are secondary students/recent graduates, undergraduates, parents/guardians, and guidance counsellors/teachers. || C005: Users manually piece information together from JAMB, WAEC, institution sites, scholarship sites, PDFs, blogs, social media, WhatsApp and friends.",NO,PRODUCT_EVIDENCE,Primary historical product/business discovery evidence.
11962f984e517c02f753b9b25030e2c1257e98d4169f4be2d5790903792055f4,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/04-open-questions.md,8,BUSINESS/PRODUCT DISCOVERY,YES,YES,C004 | C015 | C016 | C017 | C025 | C057 | C066 | C072,D002 | D003 | D004 | D005,"C004: Primary user priority: secondary students/graduates first, undergraduates second, parents third, counsellors fourth. || C015: Undergraduate-specific WF7 covers current institution/programme/year, academic calendar, requirements/status, courses, assessments, fees, deadlines, policies, scholarships and progression/transfer. || C016: Core MVP does not require public user accounts; persistent identity should wait for persistent/personal capabilities.",YES,PRODUCT_EVIDENCE,Primary historical product/business discovery evidence.
717c602d5b612f3193ab87f473b026b69872a298f7294d71cf1d3f4ddea57f3d,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/06-business-workflows.md,7,BUSINESS/PRODUCT DISCOVERY,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,PRODUCT_EVIDENCE,Primary historical product/business discovery evidence.
6ed21ab4b355541e3a5c8a4cd860a7b06b8f438ea6ea7a162bd4d7f841b64129,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/07-business-discovery-closure.md,7,BUSINESS/PRODUCT DISCOVERY,YES,YES,,,"Categories observed: PRODUCT_IDENTITY, USERS_JOBS, TRUST_PROVENANCE, FUNDING, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, ENGAGEMENT",NO,PRODUCT_EVIDENCE,Primary historical product/business discovery evidence.
fbbb93de3459a14257b4a82286e6f71d5c42a2f50765e6da0a4d594e795d5530,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/08-traceability-matrix.md,6,BUSINESS/PRODUCT DISCOVERY,YES,YES,,,"Categories observed: PRODUCT_IDENTITY, USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, SEARCH_DISCOVERY_SEO, INTERNATIONAL, ENGAGEMENT",NO,PRODUCT_EVIDENCE,Primary historical product/business discovery evidence.
c1dfad3462d93eaf6070bc556eb819183316c2fa44e110ad57f9c0a1fdfc428c,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/09-business-discovery-freeze.md,8,BUSINESS/PRODUCT DISCOVERY,YES,YES,,,"Categories observed: PRODUCT_IDENTITY, USERS_JOBS",NO,PRODUCT_EVIDENCE,Primary historical product/business discovery evidence.
b30bcbe451451ab34c823d5257b0050b5dd9917acd788264577a2023766aa0dd,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/11-domain-discovery-topic2.md,7,HISTORICAL DOMAIN DISCOVERY,YES,YES,C019,,C019: Domain discovery promoted Programme to a first-class aggregate concept.,NO,DOMAIN_EVIDENCE,Historical domain evidence; used to recover concepts/rules but not allowed to dictate architecture.
0ed1e8597ec733b16ca8f0951550125cac027815fda817bf2671b8e3626ac3c3,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/12-domain-discovery-topic2-revision.md,7,HISTORICAL DOMAIN DISCOVERY,YES,YES,,,"Categories observed: TRUST_PROVENANCE, ADMISSIONS, FUNDING, EXAMINATIONS, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,DOMAIN_EVIDENCE,Historical domain evidence; used to recover concepts/rules but not allowed to dictate architecture.
82d25a326e4676a9e83c11279c28c2bfe916eb56e3d605e4df2590b340be4f07,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/13-domain-discovery-consolidation.md,7,HISTORICAL DOMAIN DISCOVERY,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,DOMAIN_EVIDENCE,Historical domain evidence; used to recover concepts/rules but not allowed to dictate architecture.
15eebf8a7845c74a562e971baffc4ca07f66207b0eb75555deb14dc13a1b2279,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/14-architectural-review-global-domain.md,8,HISTORICAL DOMAIN DISCOVERY,YES,YES,,,"Categories observed: ADMISSIONS, FUNDING, EXAMINATIONS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,DOMAIN_EVIDENCE,Historical domain evidence; used to recover concepts/rules but not allowed to dictate architecture.
8be2133dd4302515abd32ae97d4264deda9ae5577a7caf66dd89bc9125ab29cc,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/15-domain-discovery-topic4-behaviour.md,7,HISTORICAL DOMAIN DISCOVERY,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, EXAMINATIONS, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,DOMAIN_EVIDENCE,Historical domain evidence; used to recover concepts/rules but not allowed to dictate architecture.
f6ce0caa6457b3b573ea7ef4f245c563eac474958ad2c37dca96d2dcf6d76608,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/16-domain-discovery-topic3.md,7,HISTORICAL DOMAIN DISCOVERY,YES,YES,C079 | C080,D023,"C079: The corpus supports accreditation as an authority decision/fact with a subject, granting authority, accreditation type/status, and effective period; it can apply at institution or programme/offering level and multiple authorities/scopes may coexist. || C080: Recognition is overloaded in the corpus: qualification recognition, institution approval/recognized status, and accreditation are not established as one universal business concept.",YES,DOMAIN_EVIDENCE,Historical domain evidence; used to recover concepts/rules but not allowed to dictate architecture.
208a4a7610ee77bd3ea92175ca7781200b2ca5122b0dcdd95e6e197a5445ba46,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/17-domain-integrity-review.md,7,HISTORICAL DOMAIN DISCOVERY,YES,YES,,,"Categories observed: PRODUCT_IDENTITY, USERS_JOBS, PROGRAMME_OFFERING, TRUST_PROVENANCE, ADMISSIONS, FUNDING, EXAMINATIONS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,DOMAIN_EVIDENCE,Historical domain evidence; used to recover concepts/rules but not allowed to dictate architecture.
8e9a38de60815f397e77a4631f3d845042dd186e5b018280fb8451dd6b0bab0c,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/18-domain-resolution-analysis.md,7,HISTORICAL DOMAIN DISCOVERY,YES,YES,C020,D006,C020: Programme Offering/Programme Instance and Campus were initially considered missing but rejected/deferred as premature complexity.,NO,DOMAIN_EVIDENCE,Historical domain evidence; used to recover concepts/rules but not allowed to dictate architecture.
0d9e019903321b227c8d399c14a8aa926e7f78c90361653145dc9a25afd4561b,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/19-domain-architecture.md,7,HISTORICAL ARCHITECTURE,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,ARCHITECTURE_ONLY,"Architecture-heavy; examined for embedded product assumptions/reversals, not used as primary discovery authority."
333f179e116447071bec460a6704ed5576d8e6238060b4fec5f91310df8b66be,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/20-domain-architecture-validation.md,7,HISTORICAL ARCHITECTURE,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,ARCHITECTURE_ONLY,"Architecture-heavy; examined for embedded product assumptions/reversals, not used as primary discovery authority."
5714e0c76d2cc9c87b61af4eea0a267ffbaf815376332f9b84d5e1c97de1ba9c,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/21-domain-architecture-frozen-baseline.md,8,HISTORICAL ARCHITECTURE,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,ARCHITECTURE_ONLY,"Architecture-heavy; examined for embedded product assumptions/reversals, not used as primary discovery authority."
886716950b7b3ba5a9dfcef3fedcfb467eb66b1c3860b80323d43b856f308da3,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/22-post-freeze-platform-architecture-review.md,8,HISTORICAL ARCHITECTURE,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,ARCHITECTURE_ONLY,"Architecture-heavy; examined for embedded product assumptions/reversals, not used as primary discovery authority."
c09fa4f087aca72d3921e8525450afef3d9edd9c719fd211c77268743be52c29,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/23-laravel-ecosystem-build-vs-buy-review.md,8,HISTORICAL ARCHITECTURE,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,ARCHITECTURE_ONLY,"Architecture-heavy; examined for embedded product assumptions/reversals, not used as primary discovery authority."
217973d4b8416b598b5f2bcca737799bed40d08d73756fabbc524549ad91b9fa,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/24-final-platform-and-capability-architecture.md,8,HISTORICAL ARCHITECTURE,YES,YES,C075,,"C075: Evergreen educational content/guides/resources are part of the product direction, while exam-preparation resources are a distinct concern; old Phase labels are delivery history.",YES,ARCHITECTURE_ONLY,"Architecture-heavy; examined for embedded product assumptions/reversals, not used as primary discovery authority."
fd8691af9a925206dd726cbf32983d1873304fe2f9a387ab51c558a6b0d711ad,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/26-pre-implementation-reconciliation.md,8,HISTORICAL IMPLEMENTATION/PLATFORM,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,IMPLEMENTATION_ONLY,Implementation-heavy; examined for constraints and embedded product/trust assumptions.
c9a0bdaf8cc2c3e8fd18ee1440e025737e821477605e34cb57f68d57cf55a8b9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/27-final-corrected-pre-implementation-blueprint.md,8,HISTORICAL IMPLEMENTATION/PLATFORM,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,IMPLEMENTATION_ONLY,Implementation-heavy; examined for constraints and embedded product/trust assumptions.
bcd2c53ee3004be3d6f16e80bbe72d442122502d69526a63cdc7f780cd3ebbac,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/28-package-verification-audit.md,7,HISTORICAL IMPLEMENTATION/PLATFORM,YES,YES,,,"Categories observed: USERS_JOBS, ADMISSIONS, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, ENGAGEMENT",NO,IMPLEMENTATION_ONLY,Implementation-heavy; examined for constraints and embedded product/trust assumptions.
992b84c7d063f6b4a9d7db3209d98030705a650c76ad81397f1cd23e391910f7,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/29-rbac-decision.md,8,HISTORICAL IMPLEMENTATION/PLATFORM,YES,YES,,,"Categories observed: USERS_JOBS, FUNDING, ENGAGEMENT",NO,IMPLEMENTATION_ONLY,Implementation-heavy; examined for constraints and embedded product/trust assumptions.
18c7c1d07abf6b1f66eb4a5a234f462335bc293f2356bc00e410b1a670e28c69,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/30-data-acquisition-pipeline.md,8,HISTORICAL IMPLEMENTATION/PLATFORM,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,IMPLEMENTATION_ONLY,Implementation-heavy; examined for constraints and embedded product/trust assumptions.
5a6114b1f966f3da4b8c240b479451451d1f3b1f9594885966d2f8a1285e1f20,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/HISTORICAL-README.md,7,HISTORICAL/MIXED,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, SEARCH_DISCOVERY_SEO, ENGAGEMENT",NO,HISTORICAL_EVIDENCE,Historical evidence examined; authority determined claim-by-claim.
eae4fc33ca1158b08948e1fe4a6936607d4cf09917e53a4ac95cb97aa15c7b98,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/VERIFICATION-REPORT.md,6,HISTORICAL/MIXED,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,HISTORICAL_EVIDENCE,Historical evidence examined; authority determined claim-by-claim.
c0248291bdda23d03f2a592dd036864f15f9c7cdb47bce869fad5dd8198e7e01,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/canonical/01-business.md,7,BUSINESS/PRODUCT DISCOVERY,YES,YES,C018,,C018: Early business usage of Programme meant a specific course of study offered by an institution.,NO,PRODUCT_EVIDENCE,Primary historical product/business discovery evidence.
4d5de0b686f3ec3c26813900553e292044f4693f2b7a376dd35aef7bd528e6a9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/canonical/02-decisions.md,0,CANONICAL DECISIONS,YES,YES,,,"Categories observed: PRODUCT_IDENTITY, USERS_JOBS, PROGRAMME_OFFERING, TRUST_PROVENANCE, ADMISSIONS, FUNDING, EXAMINATIONS, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,GOVERNANCE_EVIDENCE,Decision-authority evidence; product and technical decisions separated during synthesis.
94bbfd8c5cc2af4e77ad4fdbfcc095de56f4295870a9fc5210edee898c40622e,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/canonical/03-domain.md,0,CANONICAL DOMAIN,YES,YES,,,"Categories observed: PROGRAMME_OFFERING, TRUST_PROVENANCE, ADMISSIONS, FUNDING, EXAMINATIONS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,DOMAIN_EVIDENCE,Domain-model evidence; concepts/rules extracted without treating tactical model as product fact.
c58eda96b628e4a8442cefd339e1ebf59c05faaafb7b44b3cbf1e041d66fb8e7,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/canonical/04-architecture.md,0,CANONICAL ARCHITECTURE,YES,NO,,,"Categories observed: USERS_JOBS, PROGRAMME_OFFERING, TRUST_PROVENANCE, ADMISSIONS, FUNDING, EXAMINATIONS, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,ARCHITECTURE_ONLY,Architecture/technical constraint evidence; checked for accidental product assertions.
124e46a6f0a348d48a7841917c693e726eb6a2e300ce23e30b9682dba9ec9e79,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/canonical/05-implementation.md,0,IMPLEMENTATION,YES,NO,,,"Categories observed: USERS_JOBS, PROGRAMME_OFFERING, TRUST_PROVENANCE, ADMISSIONS, FUNDING, EXAMINATIONS, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,IMPLEMENTATION_ONLY,"Implementation detail; examined for reversals/blockers and model drift, not used as standalone product discovery."
5da8df5d28dbdf02c066b113de037856e4f5274531b9ee45f5e96045d3c10cb0,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/canonical/06-data-acquisition.md,0,DATA ACQUISITION/TRUST,YES,YES,,,"Categories observed: USERS_JOBS, PROGRAMME_OFFERING, TRUST_PROVENANCE, ADMISSIONS, FUNDING, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,TECHNICAL_CONSTRAINT,Contains technical pipeline plus durable trust/provenance rules; those product/business implications were extracted separately.
b748543350d18a794a6914cd5d4e4e2db0b3837886d47284d7f53a71ec290454,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/GLOSSARY.md,0,MIXED/HISTORICAL,YES,YES,,,"Categories observed: PROGRAMME_OFFERING, TRUST_PROVENANCE, ADMISSIONS, FUNDING, EXAMINATIONS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION",NO,HISTORICAL_EVIDENCE,Examined for potentially meaningful discovery; disposition reflects mixed historical value.
3cc4fc3264b786c37b2c4825da0d84f1aea1f2f551d6b31d4582254a5725fa09,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/governance/ADVERSARIAL-DECISION-REVIEW.md,0,GOVERNANCE/AUDIT,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, EXAMINATIONS, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,GOVERNANCE_EVIDENCE,"Examined for decision challenges, supersession, reversals, and embedded product assumptions."
4a3a53be6828a54fe90b606464001764e47e4e1903750cf4d2aa0fa99880b71a,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/governance/CANONICAL-AMENDMENT-REPORT.md,0,META/ORIENTATION,YES,NO,,,"Categories observed: TRUST_PROVENANCE, ADMISSIONS, FUNDING, RECOGNITION_ACCREDITATION",NO,METADATA_ONLY,Examined for authority/chronology/coverage; no independent product claim unless linked in ledgers.
c651b051635582e0006d8d4f0b39f25a115311d357fa96a73462451c6f3e4fbb,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/governance/CANONICAL-CONSISTENCY-AUDIT.md,0,GOVERNANCE/AUDIT,YES,YES,,,"Categories observed: PROGRAMME_OFFERING, TRUST_PROVENANCE, ADMISSIONS, FUNDING, EXAMINATIONS, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,GOVERNANCE_EVIDENCE,"Examined for decision challenges, supersession, reversals, and embedded product assumptions."
22925df4c766bd8975775346abaad638ed5a729b225301261a616eb6184d30f7,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/governance/CANONICAL-UPDATE-REPORT.md,0,META/ORIENTATION,YES,NO,,,"Categories observed: PROGRAMME_OFFERING, TRUST_PROVENANCE, ADMISSIONS, FUNDING, EXAMINATIONS, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,METADATA_ONLY,Examined for authority/chronology/coverage; no independent product claim unless linked in ledgers.
8acd5756b60be03b9a02c644de402a8a03423a9a75ef2f0ee4847777b95bad34,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/governance/DISCOVERY-CLOSURE.md,0,GOVERNANCE/AUDIT,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, EXAMINATIONS, CONTENT_NEWS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,GOVERNANCE_EVIDENCE,"Examined for decision challenges, supersession, reversals, and embedded product assumptions."
aa4f2cded2f1b917dd23098df63c8db649fa6cfb760f1fb075550706b1b0b45a,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/governance/FINAL-LINEAGE-SEMANTICS-RESOLUTION.md,7,GOVERNANCE/AUDIT,YES,YES,,,"Categories observed: USERS_JOBS, TRUST_PROVENANCE, ADMISSIONS, FUNDING, EXAMINATIONS, SEARCH_DISCOVERY_SEO, INTERNATIONAL, RECOGNITION_ACCREDITATION, ENGAGEMENT",NO,GOVERNANCE_EVIDENCE,"Examined for decision challenges, supersession, reversals, and embedded product assumptions."
